nombre_ies,codigo_ies,ies_padre,registro_unico,codigo_snies_programa,nombre_programa,estado_programa,nivel_academico,modalidad,reconocimiento_ministerio,municipio,departamento,metodologia,area_conocimiento,nucleo_basico_conocimiento,creditos,duracion,periodicidad_admision,fecha_registro,fecha_vencimiento,url_detalle,raw_html,timestamp_extraccion,fuente
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,187,111573,MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería industrial y afines,40.0,3,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300364+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,,110259,MERCADEO GLOBAL,Activo,Pregrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Economía, administración, contaduría y afines",Administración,140.0,8,Semestral,2021-06-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300485+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,46,110567,PUBLICIDAD EN MEDIOS DIGITALES,Activo,Pregrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,Bellas artes,Publicidad y afines,144.0,8,Semestral,2021-09-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300607+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,45,110565,TECNOLOGÍA EN CONTABILIDAD Y FINANZAS,Activo,Pregrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Economía, administración, contaduría y afines",Contaduría pública,81.0,5,Semestral,2021-09-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300723+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,25,110375,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA,Activo,Pregrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,"Economía, administración, contaduría y afines",Administración,82.0,5,Semestral,2021-07-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300843+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD AUTONOMA DE OCCIDENTE,1830,1830,65,110787,TECNOLOGÍA EN GESTIÓN AMBIENTAL Y TURÍSTICA,Activo,Pregrado,Virtual,Registro calificado,Santiago de Cali,Valle del Cauca,,Matemáticas y ciencias naturales,"Biología, microbiología y afines",102.0,9,Bimensual,2021-12-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.300964+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116648,MAESTRÍA EN ANALÍTICA DE DATOS PARA LA TOMA DE DECISIONES,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2023-12-01,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301084+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116649,MAESTRÍA EN BIOESTADÍSTICA,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2024-04-12,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301201+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116933,MAESTRÍA EN FINANZAS CORPORATIVAS,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2024-03-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301322+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116644,MAESTRÍA EN GERENCIA DE LA RESPONSABILIDAD SOCIAL EMPRESARIAL Y CREACIÓN DE VALOR COMPARTIDO,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2024-01-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301437+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116963,MAESTRÍA EN GERENCIA DEL BIENESTAR Y DE LA SALUD Y SEGURIDAD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2024-06-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301557+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,117687,MAESTRÍA EN GESTIÓN DE INDUSTRIAS CULTURALES Y CREATIVAS,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,"Economía, administración, contaduría y afines",Administración,36.0,3,Anual,2024-12-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301679+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116592,"MAESTRÍA EN GESTIÓN TERRITORIAL, AUTONOMÍA Y SOSTENIBILIDAD",Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2023-12-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301797+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,117821,MAESTRÍA EN LIDERAZGO Y CAPACIDADES DE INNOVACIÓN,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Ciencias sociales y humanas,"Sociología, trabajo social y afines",36.0,3,Anual,2025-02-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.301913+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE IBAGUE,1831,1831,,116647,MAESTRÍA EN MARKETING E INVESTIGACIÓN DE MERCADOS,Activo,Posgrado,Virtual,Registro calificado,Ibagué,Tolima,,Sin información,Sin clasificar,36.0,3,Anual,2024-12-12,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302034+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,,103911,CONTADURÍA PÚBLICA,Activo,Pregrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,"Economía, administración, contaduría y afines",Contaduría pública,152.0,9,Semestral,2014-12-05,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302150+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,1294,117294,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Por cohorte,2024-09-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302269+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,960,115925,ESPECIALIZACIÓN EN DERECHOS HUMANOS,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Por cohorte,2019-06-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302390+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,1040,116397,ESPECIALIZACIÓN EN EDUCACIÓN MEDIADA POR LAS TIC,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,30.0,2,Por cohorte,2024-02-15,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302509+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,1176,115951,ESPECIALIZACIÓN EN GERENCIA DE LA SEGURIDAD Y SALUD EN EL TRABAJO,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,30.0,2,Por cohorte,2023-06-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302627+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,,116761,ESPECIALIZACIÓN EN GERENCIA DE SERVICIOS DE SALUD,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,27.0,2,Por cohorte,2024-04-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302748+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,,117155,ESPECIALIZACION EN INGENIERÍA DE SOFTWARE,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,27.0,2,Por cohorte,2024-04-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302866+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,,116498,MAESTRÍA EN EDUCACIÓN MEDIADA POR LAS TIC,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Sin información,Sin clasificar,44.0,3,Por cohorte,2024-03-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.302984+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD TECNOLOGICA DE BOLIVAR,1832,1832,,108252,TECNOLOGÍA EN LOGÍSTICA DE ALMACENAJE E INVENTARIOS,Activo,Pregrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,"Economía, administración, contaduría y afines",Administración,89.0,6,Semestral,2019-09-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304278+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,948,115913,ESPECIALIZACION EN ALTA GERENCIA,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2021-10-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304395+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,957,115922,ESPECIALIZACION EN AUDITORIA EN SALUD,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias de la salud,Medicina,24.0,2,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304517+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,1776,118401,ESPECIALIZACIÓN EN CONTRATACIÓN ESTATAL,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2026-01-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304637+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,944,115909,ESPECIALIZACION EN DERECHO ADMINISTRATIVO,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2022-05-04,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304755+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,943,115908,ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2021-03-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304874+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,949,115914,ESPECIALIZACIÓN EN DISEÑO VIAL E INGENIERÍA DE PAVIMENTOS,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería civil y afines,24.0,2,Semestral,2021-08-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.304995+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,946,115911,ESPECIALIZACIÓN EN FAMILIA Y RESOLUCIÓN DE CONFLICTOS,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias sociales y humanas,"Sociología, trabajo social y afines",24.0,2,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305117+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,947,115912,ESPECIALIZACIÓN EN GERENCIA DE MARKETING,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305240+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,955,115920,ESPECIALIZACION EN GERENCIA EN SALUD Y SEGURIDAD SOCIAL,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,Ciencias de la salud,Medicina,25.0,2,Semestral,2019-12-11,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305359+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,1562,117993,ESPECIALIZACIÓN EN GESTIÓN TRIBUTARIA,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,"Economía, administración, contaduría y afines",Economía,24.0,2,Semestral,2025-07-01,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305479+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1833,1833,954,115919,ESPECIALIZACIÓN EN MECANICA DE SUELOS Y CIMIENTOS,Activo,Posgrado,Virtual,Registro calificado,Montería,Córdoba,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería civil y afines,24.0,2,Semestral,2021-06-23,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305600+00:00,HECAA - Ministerio de Educación Nacional
CORPORACIÓN UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -,1834,1833,,117849,ESPECIALIZACIÓN EN INNOVACIÓN EDUCATIVA Y TECNOLOGÍAS,Activo,Posgrado,Virtual,Registro calificado,Cartagena de Indias,Bolívar,,Ciencias de la educación,Educación,28.0,2,Semestral,2024-11-07,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305719+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,116222,ADMINISTRACIÓN AMBIENTAL Y DE LOS RECURSOS NATURALES,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,156.0,9,Semestral,2023-07-24,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.305842+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,1688,ADMINISTRACION DE EMPRESAS,Activo,Pregrado,Virtual,Acreditación de alta calidad,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,151.0,9,Semestral,1998-03-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306011+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,103808,ADMINISTRACIÓN EN SALUD,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la salud,Salud pública,149.0,9,Semestral,2014-10-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306202+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,118243,ADMINISTRACIÓN PÚBLICA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,145.0,8,Semestral,2025-07-29,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306390+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,104886,ARTES VISUALES,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Bellas artes,"Artes plásticas, visuales y afines",144.0,8,Semestral,2015-09-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306528+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,107927,CIENCIA POLÍTICA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,"Ciencia política, relaciones internacionales",150.0,8,Semestral,2019-04-30,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306687+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,3425,COMUNICACION SOCIAL,Activo,Pregrado,Virtual,Acreditación de alta calidad,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,"Comunicación social, periodismo y afines",160.0,9,Semestral,1998-03-21,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306820+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,107233,CONTADURIA PÚBLICA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Contaduría pública,146.0,9,Semestral,2024-10-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.306983+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,110569,DERECHO,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias sociales y humanas,Derecho y afines,169.0,10,Semestral,2021-09-09,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307115+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,107168,DISEÑO INDUSTRIAL,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Bellas artes,Diseño,150.0,9,Semestral,2018-07-12,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307253+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,118069,"DOCTORADO EN EDUCACIÓN, TECNOLOGÍA Y PEDAGOGÍAS EMERGENTES",Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Ciencias de la educación,Educación,80.0,6,Semestral,2025-07-03,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307388+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,118270,DOCTORADO EN GESTIÓN E INNOVACIÓN SOSTENIBLE,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,80.0,6,Semestral,2025-08-28,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307522+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,118456,DOCTORADO EN SUSTENTABILIDAD TERRITORIO Y RURALIDAD,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Sin información,Sin clasificar,74.0,8,Semestral,2026-01-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307655+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,118274,DOCTORADO EN TECNOLOGÍAS DE INFORMACIÓN,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",80.0,9,Semestral,2025-08-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307790+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA UNAD,2102,2102,,104721,ECONOMÍA,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Economía,144.0,9,Semestral,2023-10-26,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.307925+00:00,HECAA - Ministerio de Educación Nacional
